2.330000E-02           1        1000
0.000000 2.000000
0.000000 3.000000
0.000000 1.000000
1.000000 5.000000
0.000000 1.000000
2.000000 4.000000
0.000000 1.000000
0.000000 4.000000
0.000000 1.000000
0.000000 2.000000
0.000000 2.000000
0.000000 5.000000
0.000000 3.000000
0.000000 5.000000
0.000000 4.000000
1.000000 8.000000
1.000000 2.000000
2.000000 3.000000
1.000000 5.000000
4.000000 8.000000
4.000000 4.000000
3.000000 1.000000
4.000000 4.000000
4.000000 5.000000
9.000000 3.000000
17.000000 4.000000
27.000000 6.000000
48.000000 11.000000
115.000000 24.000000
300.000000 29.000000
907.000000 75.000000
2780.000000 222.000000
9481.000000 660.000000
28237.000000 2164.000000
58761.000000 5140.000000
72745.000000 9518.000000
56822.000000 13685.000000
33316.000000 16155.000000
17401.000000 17790.000000
8900.000000 18262.000000
4917.000000 18863.000000
3501.000000 19260.000000
2914.000000 19279.000000
2999.000000 19408.000000
3312.000000 19562.000000
3655.000000 19794.000000
3528.000000 19860.000000
3513.000000 19743.000000
3307.000000 19846.000000
2831.000000 20037.000000
2311.000000 20330.000000
1687.000000 19666.000000
1257.000000 20296.000000
1113.000000 20108.000000
1007.000000 20263.000000
880.000000 19865.000000
689.000000 19954.000000
581.000000 19795.000000
519.000000 20000.000000
483.000000 19555.000000
451.000000 19832.000000
395.000000 19710.000000
322.000000 19730.000000
270.000000 19333.000000
239.000000 19452.000000
225.000000 19338.000000
179.000000 19294.000000
192.000000 19210.000000
186.000000 19132.000000
148.000000 18885.000000
176.000000 19131.000000
151.000000 18828.000000
126.000000 18945.000000
117.000000 18847.000000
119.000000 18630.000000
114.000000 18442.000000
81.000000 18429.000000
107.000000 18264.000000
95.000000 18287.000000
94.000000 17983.000000
92.000000 18132.000000
85.000000 17808.000000
90.000000 17899.000000
89.000000 17877.000000
72.000000 17856.000000
97.000000 17661.000000
84.000000 17715.000000
84.000000 17421.000000
64.000000 17342.000000
76.000000 17349.000000
78.000000 17307.000000
82.000000 17227.000000
69.000000 17190.000000
77.000000 17135.000000
74.000000 17120.000000
61.000000 16715.000000
95.000000 16698.000000
86.000000 16949.000000
86.000000 16756.000000
71.000000 16453.000000
86.000000 16706.000000
70.000000 16225.000000
71.000000 16549.000000
63.000000 15946.000000
68.000000 16185.000000
60.000000 15941.000000
63.000000 16118.000000
80.000000 15930.000000
60.000000 15962.000000
64.000000 15889.000000
67.000000 16041.000000
77.000000 15620.000000
53.000000 15878.000000
77.000000 15546.000000
56.000000 15491.000000
51.000000 15430.000000
61.000000 15553.000000
40.000000 15337.000000
65.000000 15534.000000
41.000000 14767.000000
45.000000 14996.000000
39.000000 14892.000000
39.000000 14923.000000
29.000000 14713.000000
44.000000 14987.000000
26.000000 14757.000000
35.000000 14699.000000
33.000000 14474.000000
38.000000 14437.000000
24.000000 14622.000000
27.000000 14633.000000
23.000000 14534.000000
35.000000 14282.000000
23.000000 14342.000000
30.000000 14184.000000
27.000000 14016.000000
28.000000 14269.000000
37.000000 14081.000000
24.000000 14078.000000
27.000000 13721.000000
26.000000 14000.000000
31.000000 13783.000000
28.000000 13834.000000
29.000000 13645.000000
16.000000 13734.000000
26.000000 13501.000000
25.000000 13574.000000
28.000000 13110.000000
21.000000 13451.000000
23.000000 13524.000000
22.000000 13368.000000
20.000000 13168.000000
19.000000 13222.000000
20.000000 12914.000000
17.000000 12989.000000
17.000000 12942.000000
